CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Combined_Score,RFM_Score_Label,Customer_Segment,Cluster,churn_prediction,churn_probability
15919,4,1,172.13,5,2,2,9,5-2-2,Promising Newcomers,1,0,0.0198
15920,60,4,173.14,3,4,2,9,3-4-2,Occasional Browsers,1,0,0.0421
15921,32,3,283.48,4,4,2,10,4-4-2,Occasional Browsers,1,0,0.4856
15922,9,1,167.6,5,2,2,9,5-2-2,Promising Newcomers,1,0,0.0157
15923,8,1,78.3,5,2,1,8,5-2-1,Promising Newcomers,1,0,0.0139
15924,367,1,77.75,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9833
15926,178,1,82.54,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9826
15927,283,1,93.1,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9842
15928,292,1,101.53,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.973
15931,64,1,199.95,3,2,2,7,3-2-2,Fading Customers,1,1,0.574
15934,53,1,29.52,3,2,1,6,3-2-1,Fading Customers,1,0,0.4452
15936,15,2,241.39,5,3,2,10,5-3-2,Occasional Browsers,1,1,0.6359
15938,92,4,310.33,2,4,2,8,2-4-2,Occasional Browsers,1,1,0.7632
15939,10,1,690.04,5,2,4,11,5-2-4,Promising Newcomers,1,0,0.0121
15943,285,2,232.14,1,3,2,6,1-3-2,Occasional Browsers,1,1,0.6306
15944,29,3,317.4,4,4,3,11,4-4-3,Loyal Mid-Tier,1,0,0.0055
15945,1,4,186.41,5,4,2,11,5-4-2,Occasional Browsers,0,0,0.0169
15946,138,1,15.0,2,2,1,5,2-2-1,Fading Customers,1,1,0.6889
15948,60,1,530.45,3,2,3,8,3-2-3,Fading Customers,1,1,0.6511
15950,11,6,2983.98,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0023
15951,17,1,229.45,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0189
15953,5,10,699.43,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0025
15954,225,1,151.75,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9799
15955,8,8,3129.62,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0021
15956,187,1,249.95,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9782
15957,56,2,475.46,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0586
15958,39,3,313.02,3,4,3,10,3-4-3,Loyal Mid-Tier,1,0,0.105
15959,318,2,403.39,1,3,3,7,1-3-3,Occasional Browsers,1,1,0.9012
15960,10,4,303.45,5,4,2,11,5-4-2,Occasional Browsers,0,0,0.141
15961,15,1,183.92,5,2,2,9,5-2-2,Promising Newcomers,1,0,0.0246
15962,85,1,280.98,2,2,2,6,2-2-2,Fading Customers,1,0,0.368
15964,299,1,269.21,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9866
15965,3,8,1508.31,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0019
15966,86,1,426.53,2,2,3,7,2-2-3,Fading Customers,1,0,0.3994
15967,15,10,2074.87,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0024
15968,24,1,295.1,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0197
15969,61,2,177.9,3,3,2,8,3-3-2,Fading Customers,1,1,0.6394
15970,234,1,182.72,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9714
15972,92,4,1128.53,2,4,4,10,2-4-4,Dormant Spenders,0,1,0.9657
15973,2,2,104.6,5,3,1,9,5-3-1,Occasional Browsers,1,1,0.6531
15976,46,4,1027.22,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0124
15978,68,2,1121.32,3,3,4,10,3-3-4,Loyal Mid-Tier,1,0,0.0302
15979,238,1,291.3,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9779
15980,126,3,548.0,2,4,3,9,2-4-3,Occasional Browsers,1,1,0.936
15981,101,6,2110.99,2,5,5,12,2-5-5,Dormant Spenders,0,1,0.9081
15982,241,1,255.91,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9827
15983,1,6,1654.75,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0017
15984,4,17,3025.27,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0023
15985,72,5,1084.34,2,4,4,10,2-4-4,Dormant Spenders,0,1,0.7803
15986,17,1,186.3,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0185
15987,4,2,208.75,5,3,2,10,5-3-2,Occasional Browsers,0,0,0.0802
15988,187,2,523.96,1,3,3,7,1-3-3,Occasional Browsers,1,1,0.8806
15989,11,2,277.22,5,3,2,10,5-3-2,Occasional Browsers,1,0,0.0211
15990,130,5,981.49,2,4,4,10,2-4-4,Dormant Spenders,0,1,0.9539
15991,170,1,42.1,2,2,1,5,2-2-1,Fading Customers,1,1,0.8541
15992,32,2,821.71,4,3,4,11,4-3-4,Loyal Mid-Tier,1,0,0.0678
15994,47,2,624.85,3,3,4,10,3-3-4,Loyal Mid-Tier,1,0,0.0381
15995,50,1,464.44,3,2,3,8,3-2-3,Fading Customers,1,1,0.5217
15996,2,2,451.93,5,3,3,11,5-3-3,Loyal Mid-Tier,0,0,0.0078
15998,29,11,4458.26,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0027
15999,371,1,20.4,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9868
16001,17,1,499.84,4,2,3,9,4-2-3,Promising Newcomers,1,0,0.0244
16002,261,1,148.51,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9754
16003,17,4,1296.27,4,4,5,13,4-4-5,High-Value Regulars,0,0,0.0018
16004,110,5,1444.9,2,4,5,11,2-4-5,Dormant Spenders,0,1,0.8014
16005,11,6,1573.63,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0078
16006,23,1,215.52,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0188
16007,19,3,1251.57,4,4,5,13,4-4-5,High-Value Regulars,0,0,0.0167
16008,18,12,2785.24,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.006
16010,12,8,1302.46,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0097
16011,2,14,2083.2,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0023
16012,37,2,1379.4,3,3,5,11,3-3-5,Loyal Mid-Tier,0,0,0.0164
16013,330,1,220.2,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9676
16014,44,2,409.15,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0206
16016,2,4,736.71,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0101
16017,53,4,1118.1,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0022
16018,32,2,126.63,4,3,1,8,4-3-1,Occasional Browsers,1,0,0.0336
16019,28,13,1302.71,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0024
16021,31,2,386.68,4,3,3,10,4-3-3,Loyal Mid-Tier,1,0,0.0473
16024,47,2,51.96,3,3,1,7,3-3-1,Fading Customers,1,0,0.3978
16027,217,3,96.0,1,4,1,6,1-4-1,Occasional Browsers,1,1,0.798
16028,231,1,65.2,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9894
16032,92,6,1813.01,2,5,5,12,2-5-5,Dormant Spenders,0,1,0.9273
16033,5,8,1194.78,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0081
16034,30,2,281.92,4,3,2,9,4-3-2,Occasional Browsers,1,1,0.5457
16035,196,1,82.43,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9886
16036,60,2,1024.27,3,3,4,10,3-3-4,Loyal Mid-Tier,1,0,0.0478
16037,180,2,454.82,1,3,3,7,1-3-3,Occasional Browsers,1,1,0.9175
16039,59,2,438.5,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0321
16040,66,4,915.2,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0054
16042,15,3,824.28,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0056
16043,18,3,423.6,4,4,3,11,4-4-3,Loyal Mid-Tier,0,0,0.0072
16044,71,1,307.94,3,2,2,7,3-2-2,Fading Customers,1,0,0.4602
16045,52,4,891.4,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0083
16046,198,1,168.79,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9788
16048,9,4,579.99,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0048
16049,11,3,591.19,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0116
16050,19,2,145.8,4,3,1,8,4-3-1,Occasional Browsers,1,1,0.6568
16051,317,1,188.44,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9772
16053,49,4,1502.21,3,4,5,12,3-4-5,Loyal Mid-Tier,0,0,0.005
16054,54,3,620.81,3,4,4,11,3-4-4,Loyal Mid-Tier,1,0,0.0378
16057,155,3,1407.38,2,4,5,11,2-4-5,Dormant Spenders,1,1,0.9301
16058,42,1,17.7,3,2,1,6,3-2-1,Fading Customers,1,1,0.7126
16059,3,7,1531.21,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0062
16060,66,2,332.15,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.08
16061,67,1,29.75,3,2,1,6,3-2-1,Fading Customers,1,1,0.7623
16062,15,4,1346.57,5,4,5,14,5-4-5,High-Value Regulars,0,0,0.0065
16064,361,1,93.41,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9786
16065,1,8,1774.88,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0091
16067,198,3,558.21,1,4,3,8,1-4-3,Occasional Browsers,1,1,0.9337
16068,229,1,97.28,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9833
16069,53,1,220.4,3,2,2,7,3-2-2,Fading Customers,1,0,0.4755
16071,163,3,739.61,2,4,4,10,2-4-4,Dormant Spenders,1,1,0.9692
16072,64,3,2416.77,3,4,5,12,3-4-5,Loyal Mid-Tier,0,0,0.0263
16074,26,1,102.35,4,2,1,7,4-2-1,Promising Newcomers,1,0,0.0189
16075,138,2,515.23,2,3,3,8,2-3-3,Fading Customers,1,1,0.8787
16078,305,1,278.75,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9803
16080,21,2,307.05,4,3,2,9,4-3-2,Occasional Browsers,1,1,0.6055
16081,2,4,1295.13,5,4,5,14,5-4-5,High-Value Regulars,0,0,0.0024
16082,306,1,66.85,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9822
16083,18,2,571.2,4,3,3,10,4-3-3,Loyal Mid-Tier,0,0,0.008
16085,16,7,1063.52,4,5,4,13,4-5-4,High-Value Regulars,0,0,0.0019
16086,3,6,1141.15,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0017
16088,227,1,33.75,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9813
16089,22,2,213.69,4,3,2,9,4-3-2,Occasional Browsers,1,1,0.6793
16090,260,1,129.56,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9825
16092,140,3,493.84,2,4,3,9,2-4-3,Occasional Browsers,1,1,0.9362
16094,11,7,1435.03,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0057
16095,92,1,447.05,2,2,3,7,2-2-3,Fading Customers,1,1,0.7076
16096,52,3,594.45,3,4,4,11,3-4-4,Loyal Mid-Tier,1,0,0.0292
16098,9,8,976.53,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0022
16099,53,3,250.6,3,4,2,9,3-4-2,Occasional Browsers,1,1,0.5377
16100,98,1,565.64,2,2,3,7,2-2-3,Fading Customers,1,1,0.5671
16101,70,3,1577.11,3,4,5,12,3-4-5,Loyal Mid-Tier,0,0,0.0084
16103,25,16,1869.36,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0025
16104,54,8,1455.24,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.002
16105,74,4,1426.03,2,4,5,11,2-4-5,Dormant Spenders,0,1,0.8829
16108,70,3,1239.67,3,4,5,12,3-4-5,Loyal Mid-Tier,0,0,0.007
16109,334,1,75.6,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9854
16110,158,1,302.35,2,2,2,6,2-2-2,Fading Customers,1,1,0.6343
16111,64,1,418.83,3,2,3,8,3-2-3,Fading Customers,1,1,0.5788
16115,33,4,850.02,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.0049
16117,38,2,353.34,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0386
16118,288,1,67.44,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9875
16119,30,5,535.63,4,4,3,11,4-4-3,Loyal Mid-Tier,0,0,0.002
16120,58,2,251.57,3,3,2,8,3-3-2,Fading Customers,1,1,0.537
16121,26,3,515.83,4,4,3,11,4-4-3,Loyal Mid-Tier,0,0,0.0063
16122,2,3,303.06,5,4,2,11,5-4-2,Occasional Browsers,0,0,0.1527
16124,54,3,1125.09,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0019
16125,3,14,3259.59,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0023
16126,15,11,2973.39,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0025
16127,362,1,116.41,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9806
16128,16,5,1461.19,4,4,5,13,4-4-5,High-Value Regulars,0,0,0.0086
16129,43,3,1137.99,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0073
16130,58,4,588.73,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0042
16131,11,4,1346.89,5,4,5,14,5-4-5,High-Value Regulars,0,0,0.0014
16132,180,2,153.8,1,3,1,5,1-3-1,Occasional Browsers,1,1,0.7172
16133,12,17,1681.21,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0075
16134,59,3,1239.74,3,4,5,12,3-4-5,Loyal Mid-Tier,0,0,0.007
16135,219,1,264.5,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9779
16136,299,1,97.5,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9721
16137,316,1,382.2,1,2,3,6,1-2-3,Occasional Browsers,1,1,0.8711
16138,14,3,393.5,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0047
16139,358,2,425.73,1,3,3,7,1-3-3,Occasional Browsers,1,1,0.8815
16140,7,2,577.66,5,3,3,11,5-3-3,Loyal Mid-Tier,0,0,0.0082
16141,53,1,219.89,3,2,2,7,3-2-2,Fading Customers,1,0,0.4909
16143,5,7,1842.59,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0017
16145,24,8,2301.26,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0063
16146,84,1,212.25,2,2,2,6,2-2-2,Fading Customers,1,0,0.4247
16147,36,4,1589.18,4,4,5,13,4-4-5,High-Value Regulars,0,0,0.003
16148,72,1,70.2,2,2,1,5,2-2-1,Fading Customers,1,1,0.5184
16149,65,1,105.22,3,2,1,6,3-2-1,Fading Customers,1,1,0.5212
16150,8,6,1767.27,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0019
16153,56,6,2177.38,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.0082
16155,17,5,646.45,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.0075
16156,18,10,1910.26,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0023
16158,158,7,347.5,2,5,3,10,2-5-3,Occasional Browsers,1,1,0.8676
16159,106,3,817.54,2,4,4,10,2-4-4,Dormant Spenders,1,1,0.7018
16161,4,25,6036.65,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0021
16163,1,5,721.88,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0019
16166,64,2,339.38,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0304
16167,50,5,794.43,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0024
16168,5,35,2591.7,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0025
16170,31,14,4223.12,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.007
16172,109,2,666.25,2,3,4,9,2-3-4,Fading Customers,1,1,0.7095
16174,127,4,753.7,2,4,4,10,2-4-4,Dormant Spenders,1,1,0.969
16175,107,3,581.45,2,4,3,9,2-4-3,Occasional Browsers,1,1,0.9272
16176,57,3,902.04,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0033
16177,72,7,1663.01,2,5,5,12,2-5-5,Dormant Spenders,0,1,0.5215
16178,37,1,235.84,3,2,2,7,3-2-2,Fading Customers,1,0,0.4983
16180,114,5,2315.35,2,4,5,11,2-4-5,Dormant Spenders,0,1,0.9377
16182,226,1,40.08,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9823
16183,30,3,417.5,4,4,3,11,4-4-3,Loyal Mid-Tier,1,0,0.0707
16185,200,1,104.36,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9789
16186,8,15,4425.2,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0019
16188,44,1,95.85,3,2,1,6,3-2-1,Fading Customers,1,0,0.486
16190,30,7,1688.85,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0018
16191,53,4,336.65,3,4,3,10,3-4-3,Loyal Mid-Tier,1,0,0.0053
16192,371,1,129.6,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9763
16193,46,1,301.03,3,2,2,7,3-2-2,Fading Customers,1,0,0.4444
16194,11,1,80.4,5,2,1,8,5-2-1,Promising Newcomers,1,0,0.015
16195,359,1,323.25,1,2,3,6,1-2-3,Occasional Browsers,1,1,0.9219
16196,124,1,93.3,2,2,1,5,2-2-1,Fading Customers,1,1,0.8641
16197,105,8,1184.56,2,5,4,11,2-5-4,Dormant Spenders,0,1,0.6456
16198,73,1,381.51,2,2,3,7,2-2-3,Fading Customers,1,1,0.5889
16199,107,1,29.7,2,2,1,5,2-2-1,Fading Customers,1,1,0.849
16200,18,10,3596.92,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0027
16201,51,1,207.25,3,2,2,7,3-2-2,Fading Customers,1,0,0.4527
16202,53,8,1372.95,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.0022
16203,8,3,441.28,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0083
16204,16,2,411.64,4,3,3,10,4-3-3,Loyal Mid-Tier,1,0,0.0061
16205,32,3,625.42,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.0069
16206,23,9,1594.04,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.002
16208,30,8,2021.34,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0072
16209,18,1,205.3,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0211
16210,4,11,1271.99,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0023
16211,74,1,243.57,2,2,2,6,2-2-2,Fading Customers,1,0,0.4893
16212,254,2,540.32,1,3,3,7,1-3-3,Occasional Browsers,1,1,0.9258
16214,71,1,706.5,3,2,4,9,3-2-4,Fading Customers,1,0,0.4423
16218,9,7,1181.87,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0063
16221,3,7,928.09,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0088
16222,357,1,389.15,1,2,3,6,1-2-3,Occasional Browsers,1,1,0.904
16223,10,2,868.5,5,3,4,12,5-3-4,Loyal Mid-Tier,0,0,0.0082
16224,23,1,147.3,4,2,1,7,4-2-1,Promising Newcomers,1,0,0.0116
16225,38,10,1469.79,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.0047
16226,14,2,346.05,5,3,3,11,5-3-3,Loyal Mid-Tier,1,0,0.0563
16227,130,2,360.1,2,3,3,8,2-3-3,Fading Customers,1,1,0.8214
16228,21,3,397.79,4,4,3,11,4-4-3,Loyal Mid-Tier,0,0,0.0066
16229,17,4,1492.46,4,4,5,13,4-4-5,High-Value Regulars,0,0,0.0077
16231,15,4,696.05,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0063
16232,56,3,870.49,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0078
16233,15,6,615.68,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0019
16234,112,2,191.88,2,3,2,7,2-3-2,Fading Customers,1,1,0.8172
16235,11,4,841.45,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.007
16237,73,1,104.85,2,2,1,5,2-2-1,Fading Customers,1,1,0.5628
16238,58,1,63.66,3,2,1,6,3-2-1,Fading Customers,1,1,0.5484
16239,18,3,129.6,4,4,1,9,4-4-1,Occasional Browsers,1,1,0.5172
16241,5,4,1293.65,5,4,5,14,5-4-5,High-Value Regulars,0,0,0.008
16242,17,6,3043.26,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0083
16244,8,1,1024.83,5,2,4,11,5-2-4,Promising Newcomers,0,0,0.0162
16246,95,2,670.25,2,3,4,9,2-3-4,Fading Customers,1,1,0.7096
16250,9,2,338.34,5,3,3,11,5-3-3,Loyal Mid-Tier,1,0,0.0674
16251,148,1,104.46,2,2,1,5,2-2-1,Fading Customers,1,1,0.552
16252,18,1,251.14,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0199
16253,56,5,2027.59,3,4,5,12,3-4-5,Loyal Mid-Tier,0,0,0.0019
16254,14,3,780.97,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0052
16255,1,8,1788.34,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.002
16256,129,1,57.6,2,2,1,5,2-2-1,Fading Customers,1,1,0.8936
16258,23,9,2773.74,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0058
16259,46,3,314.39,3,4,3,10,3-4-3,Loyal Mid-Tier,1,0,0.038
16261,22,2,312.62,4,3,3,10,4-3-3,Loyal Mid-Tier,1,0,0.0599
16262,14,1,588.55,5,2,4,11,5-2-4,Promising Newcomers,1,0,0.0248
16263,59,1,155.68,3,2,1,6,3-2-1,Fading Customers,1,0,0.2807
16264,74,2,654.58,2,3,4,9,2-3-4,Fading Customers,1,1,0.6521
16265,22,3,835.47,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.005
16266,59,5,494.11,3,4,3,10,3-4-3,Loyal Mid-Tier,0,0,0.0083
16267,227,1,41.1,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9866
16269,73,1,662.25,2,2,4,8,2-2-4,Fading Customers,1,0,0.2472
16271,106,4,1703.86,2,4,5,11,2-4-5,Dormant Spenders,0,1,0.8534
16273,292,1,79.89,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9881
16274,9,1,195.45,5,2,2,9,5-2-2,Promising Newcomers,1,0,0.0183
16275,110,2,1236.58,2,3,4,9,2-3-4,Fading Customers,1,1,0.6719
16276,115,2,151.28,2,3,1,6,2-3-1,Fading Customers,1,1,0.7697
16277,369,1,62.94,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9853
16278,116,2,298.96,2,3,2,7,2-3-2,Fading Customers,1,0,0.4111
16279,21,6,3185.58,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0067
16280,361,1,202.25,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9839
16281,59,1,187.8,3,2,2,7,3-2-2,Fading Customers,1,1,0.5313
16282,123,2,159.35,2,3,1,6,2-3-1,Fading Customers,1,1,0.5443
16283,54,3,2435.15,3,4,5,12,3-4-5,Loyal Mid-Tier,0,0,0.0205
16284,29,1,205.8,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0153
16285,282,1,176.9,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9814
16286,113,2,235.75,2,3,2,7,2-3-2,Fading Customers,1,1,0.8266
16287,12,4,381.9,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0025
16288,106,1,39.5,2,2,1,5,2-2-1,Fading Customers,1,1,0.9002
16289,98,1,95.06,2,2,1,5,2-2-1,Fading Customers,1,1,0.5647
16290,100,4,1062.25,2,4,4,10,2-4-4,Dormant Spenders,0,1,0.9502
16292,16,4,428.0,4,4,3,11,4-4-3,Loyal Mid-Tier,0,0,0.0075
16293,3,6,1887.11,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0019
16294,112,1,126.05,2,2,1,5,2-2-1,Fading Customers,1,1,0.5112
16296,262,4,1117.97,1,4,4,9,1-4-4,Dormant Spenders,1,1,0.9804
16298,33,3,218.15,4,4,2,10,4-4-2,Occasional Browsers,1,1,0.7571
16299,113,1,193.65,2,2,2,6,2-2-2,Fading Customers,1,1,0.6242
16300,66,3,1250.72,3,4,5,12,3-4-5,Loyal Mid-Tier,0,0,0.008
16301,372,1,107.33,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9787
16303,28,4,2211.64,4,4,5,13,4-4-5,High-Value Regulars,0,0,0.0056
16304,330,1,357.79,1,2,3,6,1-2-3,Occasional Browsers,1,1,0.9059
16306,3,2,417.75,5,3,3,11,5-3-3,Loyal Mid-Tier,0,0,0.0078
16307,65,3,979.76,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0066
16310,50,2,421.83,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0423
16312,68,1,158.4,3,2,1,6,3-2-1,Fading Customers,1,0,0.3603
16314,25,3,786.8,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.0063
16315,172,1,106.89,2,2,1,5,2-2-1,Fading Customers,1,1,0.5338
16316,16,5,1836.55,4,4,5,13,4-4-5,High-Value Regulars,0,0,0.008
16317,186,2,607.81,1,3,4,8,1-3-4,Dormant Spenders,1,1,0.9727
16320,89,4,2504.8,2,4,5,11,2-4-5,Dormant Spenders,0,1,0.6581
16321,262,2,230.9,1,3,2,6,1-3-2,Occasional Browsers,1,1,0.7239
16325,64,8,1532.85,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.002
16326,19,9,1210.38,4,5,4,13,4-5-4,High-Value Regulars,0,0,0.0027
16327,5,11,5859.81,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0027
16328,199,1,310.83,1,2,3,6,1-2-3,Occasional Browsers,1,1,0.824
16329,63,4,651.77,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0019
16330,60,4,356.02,3,4,3,10,3-4-3,Loyal Mid-Tier,1,0,0.0587
16331,68,5,412.05,3,4,3,10,3-4-3,Loyal Mid-Tier,0,0,0.0054
16332,67,3,319.54,3,4,3,10,3-4-3,Loyal Mid-Tier,1,0,0.0595
16334,128,1,234.36,2,2,2,6,2-2-2,Fading Customers,1,1,0.719
16335,187,7,2065.32,1,5,5,11,1-5-5,Dormant Spenders,0,1,0.9625
16336,94,3,638.06,2,4,4,10,2-4-4,Dormant Spenders,1,1,0.8836
16340,75,2,896.68,2,3,4,9,2-3-4,Fading Customers,1,1,0.5269
16341,73,3,1094.34,2,4,4,10,2-4-4,Dormant Spenders,0,1,0.5343
16343,43,1,181.39,3,2,2,7,3-2-2,Fading Customers,1,0,0.4706
16344,145,3,725.42,2,4,4,10,2-4-4,Dormant Spenders,1,1,0.9618
16345,119,1,596.33,2,2,4,8,2-2-4,Fading Customers,1,1,0.6659
16346,21,1,207.0,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0215
16347,24,8,1802.65,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0059
16348,66,1,265.29,3,2,2,7,3-2-2,Fading Customers,1,0,0.4567
16350,10,4,841.81,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0061
16351,47,12,2798.03,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.002
